id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q10,Q11,Q11,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q18,Q20,Q21,device_type,מקור,ISAIncome
825,גבר,56,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,Sting TV,FreeTV,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,desktop,0,22001-27000
826,אישה,56,יהודי,,(04) צפון,דתי/ה,1,לא יודע/ת,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
919,אישה,56,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,אחר,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
990,אישה,56,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,9001-10000,,"mobile, Android",0,9001-10000
158,גבר,57,יהודי,,(04) צפון,מסורתי/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
168,גבר,57,יהודי,,(09) שרון,מסורתי/ת,1,לא יודע/ת,לא יודע/ת,,,,,,,פרטנר TV,,,,,,,,דיסני פלוס,,,,,,,,,,,,,,,לא יודע ת,,תיכונית / ישיבה קטנה,13001-14000,,"mobile, iOS",0,13001-14000
176,אישה,57,יהודי,,(03) מרכז,חרדי/ת,1,קו טלפון (ADSL),לא יודע/ת,,,,,,,,,,,,לא יודע ת,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,12001-13000,,"mobile, Android",0,12001-13000
213,גבר,57,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,9001-10000,,desktop,0,9001-10000
291,אישה,57,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על יסודית,7001-8000,,"mobile, Android",0,7001-8000
536,אישה,57,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,10001-11000,,"mobile, Android",0,10001-11000
561,גבר,57,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,הוט נט,,,,,,,,,,עידן פלוס - Idan,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,על תיכונית,12001-13000,,"mobile, Android",0,12001-13000
711,גבר,57,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,אפל TV - AppleTV,אמאזון פריים - Amazon Prime,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,27001-32000,,"mobile, iOS",0,27001-32000
741,גבר,57,יהודי,,(09) שרון,מסורתי/ת,1,כבלים של הוט,בזק בינלאומי,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
774,אישה,57,יהודי,,(08) דרום,מסורתי/ת,1,לא יודע/ת,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
857,אישה,57,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,סלקום,,,,יס - Yes,,סלקום TV,פרטנר TV,,,,,,,,,,,,,,אחר,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,על תיכונית,7001-8000,,"mobile, Android",0,7001-8000
952,אישה,57,יהודי,,(04) צפון,מסורתי/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,14001-16000,,desktop,0,14001-16000
1034,גבר,57,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,דיסקברי פלוס - Discovery Plus,,,,,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,14001-16000,,"mobile, Android",0,14001-16000
284,אישה,58,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,27001-32000,,"mobile, Android",0,27001-32000
339,גבר,58,יהודי,,(02) ירושלים,דתי/ה,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,9001-10000,,"mobile, Android",0,9001-10000
441,אישה,58,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,יס פלוס - Yes,,פרטנר TV,Sting TV,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,על יסודית,12001-13000,,"mobile, iOS",0,12001-13000
467,אישה,58,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,סמייל 012,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,desktop,0,16001-18000
483,אישה,58,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,סלקום,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,desktop,0,מסרב|ת להשיב
520,גבר,58,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,14001-16000,,"mobile, Android",0,14001-16000
550,גבר,58,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,בזק בינלאומי,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,מסרב/ת להשיב,מסרב/ת להשיב,desktop,0,מסרב|ת להשיב
695,אישה,58,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,נטוויזן,,,Hot-NextTV,יס - Yes,,,,Sting TV,,,,,,נטפליקס – Netflix,דיסני פלוס,,אפל TV - AppleTV,,דיסקברי פלוס - Discovery Plus,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,27001-32000,,"mobile, Android",0,27001-32000
880,גבר,58,ערבי - נוצרי,הגליל והגולן,,,1,סיב אופטי,בזק בינלאומי,,הוט -Hot ,,יס - Yes,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,אחר,,,,,,,,,,אף אחד מהם,אקדמאית תואר שני,22001-27000,,"mobile, iOS",0,22001-27000
998,גבר,58,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,סלקום,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,על תיכונית,14001-16000,,"mobile, Android",0,14001-16000
9,גבר,59,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,,,,,Sting TV,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,קצת מעל הממוצע,desktop,0,18001-22000
18,גבר,59,יהודי,,(08) דרום,דתי/ה,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,"mobile, Android",0,16001-18000
104,אישה,59,יהודי,,(02) ירושלים,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,Sting TV,,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,22001-27000,,"mobile, Android",0,22001-27000
120,גבר,59,ערבי - מוסלמי,נצרת וסביבותיה,,,1,לא יודע/ת,בזק בינלאומי,,,,,,,,,,,אחר,,,,,,,,,,אחר,,,,,,,,אחר,,,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
127,אישה,59,ערבי - מוסלמי,נצרת וסביבותיה,,,1,סיב אופטי,נטוויזן,,,,,,,,,,,,לא יודע ת,,,,,,,,,,לא יודע ת,,,,,,,,לא יודע ת,,על יסודית,5001-6000,,desktop,0,5001-6000
175,גבר,59,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,6001-7000,,"mobile, Android",0,6001-7000
202,גבר,59,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,תיכונית / ישיבה קטנה,9001-10000,,desktop,0,9001-10000
250,גבר,59,יהודי,,(02) ירושלים,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,קצת מתחת לממוצע,desktop,0,9001-10000
345,אישה,59,ערבי - נוצרי,הכרמל וסביבותיו,,,1,כבלים של הוט,הוט נט,,,,,,,,,,,,לא יודע ת,,,,,,,,,,לא יודע ת,,,,YouTube Music   YouTube Premium,,,אחר,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, Android",0,16001-18000
532,גבר,59,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,דומה לממוצע,"mobile, iOS",0,12001-13000
843,אישה,59,יהודי,,(03) מרכז,חילוני/ת,1,לא יודע/ת,לא יודע/ת,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,4001-5000,,"mobile, Android",0,4001-5000
5,גבר,60,יהודי,,(03) מרכז,חרדי/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,,,,,,,,,לא יודע ת,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,14001-16000,,desktop,0,14001-16000
119,אישה,60,ערבי - מוסלמי,נצרת וסביבותיה,,,1,לא יודע/ת,לא יודע/ת,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,4001-5000,,"mobile, Android",0,4001-5000
145,אישה,60,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,סלקום TV,,,FreeTV,,,,,נטפליקס – Netflix,,,אפל TV - AppleTV,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,18001-22000,,desktop,0,18001-22000
190,אישה,60,יהודי,,(03) מרכז,דתי/ה,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,13001-14000,,"mobile, Android",0,13001-14000
203,אישה,60,ערבי - נוצרי,נצרת וסביבותיה,,,1,סיב אופטי,הוט נט,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,,,,,,,לא יודע ת,,על תיכונית,22001-27000,,"mobile, iOS",0,22001-27000
212,גבר,60,ערבי - נוצרי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,על תיכונית,18001-22000,,desktop,0,18001-22000
273,גבר,60,יהודי,,(08) דרום,חרדי/ת,1,סיב אופטי,אקספון 018 (wecom),,הוט -Hot ,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,6001-7000,,"mobile, Android",0,6001-7000
309,גבר,60,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,אפל TV - AppleTV,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,מעל 36000,,desktop,0,מעל 36000
452,אישה,60,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,12001-13000,,"mobile, Android",0,12001-13000
480,גבר,60,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,אחר,,,,,,,,,,,,לא יודע ת,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,14001-16000,,desktop,0,14001-16000
716,אישה,60,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,10001-11000,,"mobile, Android",0,10001-11000
86,גבר,61,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,12001-13000,,"mobile, Android",0,12001-13000
103,אישה,61,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,8001-9000,,desktop,0,8001-9000
222,אישה,61,יהודי,,(08) דרום,דתי/ה,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, Android",0,18001-22000
276,אישה,61,דרוזי,הכרמל וסביבותיו,,,1,אחר,בזק בינלאומי,,,,,,,,,,,אחר,,,,,,,,,,אחר,,,,,,,,אחר,,,תיכונית / ישיבה קטנה,6001-7000,,"mobile, Android",0,6001-7000
280,גבר,61,ערבי - נוצרי,נצרת וסביבותיה,,,1,אחר,בזק בינלאומי,,,,,,,,,,,אחר,,,,,,,,,,אחר,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,6001-7000,,desktop,0,6001-7000
485,גבר,61,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, Android",0,18001-22000
488,גבר,61,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,9001-10000,,"mobile, Android",0,9001-10000
519,אישה,61,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,סמייל 012,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,22001-27000,,"mobile, Android",0,22001-27000
704,גבר,61,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,16001-18000,,desktop,0,16001-18000
723,גבר,61,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,desktop,0,12001-13000
845,אישה,61,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,FreeTV,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, iOS",0,18001-22000
253,אישה,62,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,יס פלוס - Yes,,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,מסרב/ת להשיב,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
505,אישה,62,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,14001-16000,,desktop,0,14001-16000
564,גבר,62,ערבי - מוסלמי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,11001-12000,,"mobile, Android",0,11001-12000
661,גבר,62,יהודי,,(03) מרכז,חילוני/ת,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,Sting TV,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,7001-8000,,"mobile, Android",0,7001-8000
